type	id	old_length	new_length
removed	sp|P68919|RL25_ECOLI	94	
removed	sp|P69054|DHSC_ECOLI	129	
removed	sp|P69210|MDTI_ECOLI	109	
removed	sp|P69212|MDTJ_ECOLI	121	
removed	sp|P69222|IF1_ECOLI	72	
removed	sp|P69228|BAER_ECOLI	240	
removed	sp|P69330|CITD_ECOLI	98	
removed	sp|P69346|YEFM_ECOLI	83	
removed	sp|P69348|YOEB_ECOLI	84	
removed	sp|P69367|MDTH_ECOLI	402	
removed	sp|P69380|FIEF_ECOLI	300	
removed	sp|P69411|RCSF_ECOLI	134	
removed	sp|P69423|TATC_ECOLI	258	
removed	sp|P69425|TATB_ECOLI	171	
removed	sp|P69428|TATA_ECOLI	89	
removed	sp|P69432|PGAD_ECOLI	137	
removed	sp|P69434|PGAA_ECOLI	807	
removed	sp|P69441|KAD_ECOLI	214	
removed	sp|P69451|LCFA_ECOLI	561	
removed	sp|P69488|CUTA_ECOLI	112	
removed	sp|P69490|CCME_ECOLI	159	
removed	sp|P69503|APT_ECOLI	183	
removed	sp|P69506|YTFE_ECOLI	220	
removed	sp|P69681|AMTB_ECOLI	428	
removed	sp|P69739|MBHS_ECOLI	372	
removed	sp|P69741|MBHT_ECOLI	372	
removed	sp|P69776|LPP_ECOLI	78	
removed	sp|P69783|PTGA_ECOLI	169	
removed	sp|P69786|PTGCB_ECOLI	477	
removed	sp|P69789|PTXB_ECOLI	161	
removed	sp|P69791|PTQA_ECOLI	116	
removed	sp|P69795|PTQB_ECOLI	106	
removed	sp|P69797|PTNAB_ECOLI	323	
removed	sp|P69801|PTNC_ECOLI	266	
removed	sp|P69805|PTND_ECOLI	283	
removed	sp|P69808|PTFB1_ECOLI	108	
removed	sp|P69811|PTFAH_ECOLI	376	
removed	sp|P69816|PTFB2_ECOLI	106	
removed	sp|P69820|ULAC_ECOLI	154	
removed	sp|P69822|ULAB_ECOLI	101	
removed	sp|P69824|PTMA_ECOLI	147	
removed	sp|P69826|PTMCB_ECOLI	462	
removed	sp|P69828|PTKA_ECOLI	150	
removed	sp|P69829|PTSN_ECOLI	163	
removed	sp|P69831|PTKC_ECOLI	451	
removed	sp|P69853|DMSD_ECOLI	204	
removed	sp|P69856|NANC_ECOLI	238	
removed	sp|P69874|POTA_ECOLI	378	
removed	sp|P69902|FCTA_ECOLI	416	
removed	sp|P69908|DCEA_ECOLI	466	
removed	sp|P69910|DCEB_ECOLI	466	
removed	sp|P69913|CSRA_ECOLI	61	
removed	sp|P69922|FUCI_ECOLI	591	
removed	sp|P69924|RIR2_ECOLI	376	
removed	sp|P69931|HDA_ECOLI	233	
removed	sp|P69937|GDX_ECOLI	105	
removed	sp|P71229|HYFR_ECOLI	670	
removed	sp|P71237|WCAC_ECOLI	405	
removed	sp|P71238|WCAD_ECOLI	405	
removed	sp|P71239|WCAE_ECOLI	248	
removed	sp|P71241|WCAJ_ECOLI	464	
removed	sp|P71242|WCAK_ECOLI	426	
removed	sp|P71243|WCAL_ECOLI	406	
removed	sp|P71244|WCAM_ECOLI	464	
removed	sp|P71296|YAGM_ECOLI	284	
removed	sp|P71297|YAGN_ECOLI	146	
removed	sp|P71298|INTF_ECOLI	466	
removed	sp|P71301|ECPR_ECOLI	196	
removed	sp|P71311|YAIS_ECOLI	185	
removed	sp|P75616|YAAX_ECOLI	98	
removed	sp|P75617|YAAW_ECOLI	237	
removed	sp|P75620|YAAY_ECOLI	72	
removed	sp|P75672|YAFS_ECOLI	240	
removed	sp|P75675|YKFJ_ECOLI	88	
removed	sp|P75676|YAFX_ECOLI	152	
removed	sp|P75677|YKFF_ECOLI	79	
removed	sp|P75678|YKFA_ECOLI	287	
removed	sp|P75679|INSN1_ECOLI	134	
removed	sp|P75680|INSO1_ECOLI	141	
removed	sp|P75681|AFUB_ECOLI	120	
removed	sp|P75682|YAGE_ECOLI	302	
removed	sp|P75683|YAGG_ECOLI	460	
removed	sp|P75684|YAGP_ECOLI	136	
removed	sp|P75685|RCLC_ECOLI	197	
removed	sp|P75687|RCLB_ECOLI	78	
removed	sp|P75688|Y309_ECOLI	70	
removed	sp|P75691|YAHK_ECOLI	349	
removed	sp|P75692|YAHM_ECOLI	81	
removed	sp|P75693|YAHN_ECOLI	223	
removed	sp|P75694|YAHO_ECOLI	91	
removed	sp|P75697|YAIX_ECOLI	230	
removed	sp|P75704|YKIA_ECOLI	93	
removed	sp|P75711|YBBV_ECOLI	92	
removed	sp|P75712|ALLP_ECOLI	484	
removed	sp|P75713|ALLE_ECOLI	261	
removed	sp|P75715|SFMH_ECOLI	327	
removed	sp|P75717|EXOD_ECOLI	87	
removed	sp|P75718|REND_ECOLI	61	
removed	sp|P75719|RZPD_ECOLI	153	
removed	sp|P75726|CILA_ECOLI	510	
removed	sp|P75728|UBIF_ECOLI	391	
removed	sp|P75733|CHIP_ECOLI	468	
removed	sp|P75734|CHIQ_ECOLI	108	
removed	sp|P75736|YBFF_ECOLI	254	
removed	sp|P75737|YBFP_ECOLI	164	
removed	sp|P75741|YBFL_ECOLI	378	
removed	sp|P75742|DTPD_ECOLI	493	
removed	sp|P75745|PXPC_ECOLI	310	
removed	sp|P75746|PXPA_ECOLI	244	
removed	sp|P75747|ABRB_ECOLI	348	
removed	sp|P75748|YBGO_ECOLI	353	
removed	sp|P75749|YBGP_ECOLI	242	
removed	sp|P75750|YBGQ_ECOLI	815	
removed	sp|P75757|ZITB_ECOLI	313	
removed	sp|P75763|YBHI_ECOLI	477	
removed	sp|P75764|YBHJ_ECOLI	753	
removed	sp|P75767|GNGF_ECOLI	302	
removed	sp|P75769|YBHM_ECOLI	237	
removed	sp|P75770|YBHN_ECOLI	318	
removed	sp|P75777|YBHG_ECOLI	332	
removed	sp|P75779|YBIX_ECOLI	225	
removed	sp|P75780|FIU_ECOLI	760	
removed	sp|P75782|RLMF_ECOLI	308	
removed	sp|P75783|YBIO_ECOLI	741	
removed	sp|P75785|OPGE_ECOLI	527	
removed	sp|P75788|YBIR_ECOLI	372	
removed	sp|P75791|YBIU_ECOLI	421	
removed	sp|P75792|SUPH_ECOLI	271	
removed	sp|P75793|GRE2_ECOLI	810	
removed	sp|P75794|PFLE_ECOLI	299	
removed	sp|P75796|GSIA_ECOLI	623	
removed	sp|P75797|GSIB_ECOLI	512	
removed	sp|P75798|GSIC_ECOLI	306	
removed	sp|P75799|GSID_ECOLI	303	
removed	sp|P75800|PDEI_ECOLI	782	
removed	sp|P75801|DGCI_ECOLI	442	
removed	sp|P75804|YLII_ECOLI	371	
removed	sp|P75806|YBJG_ECOLI	198	
removed	sp|P75809|YBJI_ECOLI	271	
removed	sp|P75810|YBJJ_ECOLI	402	
removed	sp|P75811|RCDA_ECOLI	178	
removed	sp|P75817|RLMC_ECOLI	375	
removed	sp|P75818|YBJP_ECOLI	171	
removed	sp|P75820|AMID_ECOLI	276	
removed	sp|P75821|YBJS_ECOLI	337	
removed	sp|P75822|YBJT_ECOLI	476	
removed	sp|P75823|LTAE_ECOLI	333	
removed	sp|P75824|HCR_ECOLI	322	
removed	sp|P75825|HCP_ECOLI	550	
removed	sp|P75826|LYSO_ECOLI	299	
removed	sp|P75828|YBJD_ECOLI	552	
removed	sp|P75829|YBJX_ECOLI	330	
removed	sp|P75830|MACA_ECOLI	371	
removed	sp|P75831|MACB_ECOLI	648	
removed	sp|P75835|YCAM_ECOLI	476	
removed	sp|P75836|YCAN_ECOLI	302	
removed	sp|P75838|YCAO_ECOLI	586	
removed	sp|P75839|YCAP_ECOLI	230	
removed	sp|P75843|ICLRG_ECOLI	410	
removed	sp|P75849|GLO22_ECOLI	215	
removed	sp|P75851|SSUC_ECOLI	263	
removed	sp|P75853|SSUA_ECOLI	319	
removed	sp|P75855|ELFA_ECOLI	179	
removed	sp|P75856|ELFD_ECOLI	233	
removed	sp|P75857|ELFC_ECOLI	866	
removed	sp|P75858|ELFG_ECOLI	356	
removed	sp|P75859|YCBU_ECOLI	180	
removed	sp|P75860|YCBV_ECOLI	171	
removed	sp|P75862|ZAPC_ECOLI	180	
removed	sp|P75863|YCBX_ECOLI	369	
removed	sp|P75864|RLMKL_ECOLI	702	
removed	sp|P75867|LONH_ECOLI	586	
removed	sp|P75869|SXY_ECOLI	209	
removed	sp|P75870|YCCS_ECOLI	717	
removed	sp|P75874|YCCU_ECOLI	137	
removed	sp|P75876|RLMI_ECOLI	396	
removed	sp|P75882|GFCD_ECOLI	698	
removed	sp|P75883|GFCC_ECOLI	248	
removed	sp|P75884|GFCB_ECOLI	214	
removed	sp|P75885|GFCA_ECOLI	101	
removed	sp|P75892|RUTG_ECOLI	442	
removed	sp|P75893|RUTF_ECOLI	164	
removed	sp|P75894|RUTE_ECOLI	196	
removed	sp|P75895|RUTD_ECOLI	266	
removed	sp|P75897|RUTB_ECOLI	230	
removed	sp|P75898|RUTA_ECOLI	382	
removed	sp|P75901|EFEU_ECOLI	276	
removed	sp|P75905|PGAC_ECOLI	441	
removed	sp|P75906|PGAB_ECOLI	672	
removed	sp|P75908|DGCT_ECOLI	452	
removed	sp|P75910|YCDU_ECOLI	328	
removed	sp|P75913|GHRA_ECOLI	312	
removed	sp|P75914|YCDX_ECOLI	245	
removed	sp|P75915|YCDY_ECOLI	184	
removed	sp|P75916|YCDZ_ECOLI	163	
removed	sp|P75917|YMDA_ECOLI	103	
removed	sp|P75919|CLSC_ECOLI	473	
removed	sp|P75920|OPGC_ECOLI	385	
removed	sp|P75925|C56H2_ECOLI	188	
removed	sp|P75931|YCEM_ECOLI	307	
removed	sp|P75933|FLGA_ECOLI	219	
removed	sp|P75936|FLGD_ECOLI	231	
removed	sp|P75937|FLGE_ECOLI	402	
removed	sp|P75938|FLGF_ECOLI	251	
removed	sp|P75942|FLGJ_ECOLI	313	
removed	sp|P75946|YCFL_ECOLI	125	
removed	sp|P75948|THIK_ECOLI	274	
removed	sp|P75949|NAGZ_ECOLI	341	
removed	sp|P75952|COMR_ECOLI	210	
removed	sp|P75954|YCFS_ECOLI	320	
removed	sp|P75955|YCFT_ECOLI	357	
removed	sp|P75957|LOLD_ECOLI	233	
removed	sp|P75958|LOLE_ECOLI	414	
removed	sp|P75959|NAGK_ECOLI	303	
removed	sp|P75960|NPD_ECOLI	279	
removed	sp|P75961|YCFZ_ECOLI	262	
removed	sp|P75962|YMFA_ECOLI	153	
removed	sp|P75966|RLUE_ECOLI	217	
removed	sp|P75967|YMFD_ECOLI	221	
removed	sp|P75968|YMFE_ECOLI	234	
removed	sp|P75969|INTE_ECOLI	375	
removed	sp|P75970|VXIS_ECOLI	81	
removed	sp|P75971|YMFH_ECOLI	103	
removed	sp|P75972|YMFI_ECOLI	113	
removed	sp|P75973|YMFJ_ECOLI	102	
removed	sp|P75974|COHE_ECOLI	224	
removed	sp|P75975|CROE_ECOLI	66	
removed	sp|P75976|YMFL_ECOLI	185	
removed	sp|P75977|YMFM_ECOLI	112	
removed	sp|P75978|YMFN_ECOLI	455	
removed	sp|P75979|YMFR_ECOLI	60	
removed	sp|P75980|BEEE_ECOLI	157	
removed	sp|P75981|JAYE_ECOLI	263	
removed	sp|P75982|YMFQ_ECOLI	194	
removed	sp|P75987|IRAM_ECOLI	107	
removed	sp|P75988|YCGX_ECOLI	134	
removed	sp|P75989|BLUR_ECOLI	243	
removed	sp|P75990|BLUF_ECOLI	403	
removed	sp|P75991|YCGZ_ECOLI	78	
removed	sp|P75992|YMGA_ECOLI	90	
removed	sp|P75993|ARIR_ECOLI	88	
removed	sp|P75994|YMGC_ECOLI	82	
removed	sp|P75995|PDEG_ECOLI	507	
removed	sp|P76000|YCGI_ECOLI	147	
removed	sp|P76001|YCGJ_ECOLI	122	
removed	sp|P76002|PLIG_ECOLI	133	
removed	sp|P76004|YCGM_ECOLI	219	
removed	sp|P76007|NHAP2_ECOLI	578	
removed	sp|P76008|LDCA_ECOLI	304	
removed	sp|P76010|YCGR_ECOLI	244	
removed	sp|P76011|YMGE_ECOLI	84	
removed	sp|P76012|YCGY_ECOLI	146	
removed	sp|P76014|DHAL_ECOLI	210	
removed	sp|P76015|DHAK_ECOLI	356	
removed	sp|P76016|DHAR_ECOLI	639	
removed	sp|P76017|YCGV_ECOLI	955	
removed	sp|P76023|YCHS_ECOLI	91	
removed	sp|P76027|OPPD_ECOLI	337	
removed	sp|P76034|YCIT_ECOLI	249	
removed	sp|P76035|YCIW_ECOLI	375	
removed	sp|P76037|PUUP_ECOLI	461	
removed	sp|P76038|PUUD_ECOLI	254	
removed	sp|P76041|GGAP_ECOLI	559	
removed	sp|P76042|YCJN_ECOLI	430	
removed	sp|P76043|YCJQ_ECOLI	350	
removed	sp|P76044|YCJR_ECOLI	262	
removed	sp|P76045|OMPG_ECOLI	301	
removed	sp|P76046|YCJX_ECOLI	465	
removed	sp|P76049|YCJY_ECOLI	306	
removed	sp|P76052|ABGB_ECOLI	481	
removed	sp|P76053|SMRA_ECOLI	187	
removed	sp|P76055|TTCA_ECOLI	311	
removed	sp|P76056|INTR_ECOLI	411	
removed	sp|P76057|XISR_ECOLI	71	
removed	sp|P76061|YDAG_ECOLI	44	
removed	sp|P76062|RACR_ECOLI	158	
removed	sp|P76063|YDAS_ECOLI	98	
removed	sp|P76064|YDAT_ECOLI	140	
removed	sp|P76065|YDAU_ECOLI	285	
removed	sp|P76066|YDAW_ECOLI	186	
removed	sp|P76068|YNAK_ECOLI	87	
removed	sp|P76069|YDAY_ECOLI	119	
removed	sp|P76071|INSH5_ECOLI	326	
removed	sp|P76072|STFR_ECOLI	1120	
removed	sp|P76073|YNAE_ECOLI	77	
removed	sp|P76076|YDBL_ECOLI	108	
removed	sp|P76077|PAAA_ECOLI	309	
removed	sp|P76078|PAAB_ECOLI	95	
removed	sp|P76079|PAAC_ECOLI	248	
removed	sp|P76080|PAAD_ECOLI	165	
removed	sp|P76081|PAAE_ECOLI	356	
removed	sp|P76082|PAAF_ECOLI	255	
removed	sp|P76083|PAAH_ECOLI	475	
removed	sp|P76084|PAAI_ECOLI	140	
removed	sp|P76085|PAAK_ECOLI	437	
removed	sp|P76086|PAAX_ECOLI	316	
removed	sp|P76090|YNBA_ECOLI	201	
removed	sp|P76091|YNBB_ECOLI	298	
removed	sp|P76092|YNBC_ECOLI	585	
removed	sp|P76093|YNBD_ECOLI	430	
removed	sp|P76096|MOKB_ECOLI	55	
removed	sp|P76097|HGLS_ECOLI	447	
removed	sp|P76100|YDCK_ECOLI	326	
removed	sp|P76102|INSQ_ECOLI	402	
removed	sp|P76103|YDCO_ECOLI	391	
removed	sp|P76104|RLHA_ECOLI	653	
removed	sp|P76106|HICA_ECOLI	58	
removed	sp|P76108|YDCS_ECOLI	381	
removed	sp|P76111|YDCZ_ECOLI	149	
removed	sp|P76112|MNAT_ECOLI	172	
removed	sp|P76113|CURA_ECOLI	345	
removed	sp|P76114|MCBR_ECOLI	221	
removed	sp|P76115|PQQU_ECOLI	700	
removed	sp|P76116|YNCE_ECOLI	353	
removed	sp|P76117|YNCG_ECOLI	205	
removed	sp|P76118|YNCH_ECOLI	70	
removed	sp|P76119|YNCI_ECOLI	248	
removed	sp|P76121|YDDH_ECOLI	189	
removed	sp|P76122|YDDJ_ECOLI	111	
removed	sp|P76123|YDDK_ECOLI	318	
removed	sp|P76127|BDM_ECOLI	71	
removed	sp|P76128|DDPA_ECOLI	516	
removed	sp|P76129|DOSP_ECOLI	799	
removed	sp|P76134|YDEM_ECOLI	385	
removed	sp|P76135|YDEO_ECOLI	253	
removed	sp|P76136|SAFA_ECOLI	65	
removed	sp|P76137|YDET_ECOLI	382	
removed	sp|P76138|YNEL_ECOLI	59	
removed	sp|P76141|LSRR_ECOLI	317	
removed	sp|P76142|LSRB_ECOLI	340	
removed	sp|P76143|LSRF_ECOLI	291	
removed	sp|P76145|TAM_ECOLI	252	
removed	sp|P76146|YNEE_ECOLI	304	
removed	sp|P76147|DGCF_ECOLI	315	
removed	sp|P76148|YNEG_ECOLI	119	
removed	sp|P76149|SAD_ECOLI	462	
removed	sp|P76150|YNEK_ECOLI	371	
removed	sp|P76154|YDFK_ECOLI	77	
removed	sp|P76155|TFAQ_ECOLI	191	
removed	sp|P76156|YDFO_ECOLI	136	
removed	sp|P76157|YNFN_ECOLI	51	
removed	sp|P76158|RZPQ_ECOLI	165	
removed	sp|P76159|LYSQ_ECOLI	177	
removed	sp|P76160|YDFR_ECOLI	103	
removed	sp|P76161|REQ2_ECOLI	250	
removed	sp|P76162|YDFU_ECOLI	349	
removed	sp|P76163|YDFV_ECOLI	101	
removed	sp|P76164|YDFW_ECOLI	49	
removed	sp|P76165|YDFX_ECOLI	96	
removed	sp|P76168|INTQ_ECOLI	398	
removed	sp|P76169|YNFA_ECOLI	108	
removed	sp|P76170|YNFB_ECOLI	113	
removed	sp|P76172|YNFD_ECOLI	101	
removed	sp|P76173|YNFH_ECOLI	284	
removed	sp|P76175|CLCB_ECOLI	418	
removed	sp|P76176|YDGD_ECOLI	273	
removed	sp|P76177|YDGH_ECOLI	314	
removed	sp|P76180|YDGK_ECOLI	146	
removed	sp|P76182|RSXD_ECOLI	352	
removed	sp|P76185|YDHJ_ECOLI	285	
removed	sp|P76186|YDHK_ECOLI	670	
removed	sp|P76187|YDHF_ECOLI	298	
removed	sp|P76190|MEPH_ECOLI	271	
removed	sp|P76192|YDHV_ECOLI	700	
removed	sp|P76193|YNHG_ECOLI	334	
removed	sp|P76194|SUFE_ECOLI	138	
removed	sp|P76196|YDIL_ECOLI	118	
removed	sp|P76197|YDIM_ECOLI	404	
removed	sp|P76198|YDIN_ECOLI	421	
removed	sp|P76201|YDIQ_ECOLI	254	
removed	sp|P76204|YDIV_ECOLI	237	
removed	sp|P76205|ARPB_ECOLI	157	
removed	sp|P76206|YDIY_ECOLI	252	
removed	sp|P76208|YNIB_ECOLI	178	
removed	sp|P76210|YDJO_ECOLI	267	
removed	sp|P76213|CHO_ECOLI	295	
removed	sp|P76214|VES_ECOLI	191	
removed	sp|P76215|ASTE_ECOLI	322	
removed	sp|P76216|ASTB_ECOLI	447	
removed	sp|P76217|ASTD_ECOLI	492	
removed	sp|P76219|YDJX_ECOLI	236	
removed	sp|P76220|YDJY_ECOLI	225	
removed	sp|P76221|YDJZ_ECOLI	235	
removed	sp|P76222|YNJA_ECOLI	182	
removed	sp|P76223|YNJB_ECOLI	388	
removed	sp|P76224|YNJC_ECOLI	511	
removed	sp|P76226|YNJF_ECOLI	206	
removed	sp|P76227|YNJH_ECOLI	90	
removed	sp|P76228|YNJI_ECOLI	346	
removed	sp|P76230|YDJK_ECOLI	459	
removed	sp|P76231|YEAC_ECOLI	90	
removed	sp|P76234|YEAE_ECOLI	284	
removed	sp|P76235|YEAH_ECOLI	427	
removed	sp|P76236|CDGI_ECOLI	491	
removed	sp|P76237|DGCJ_ECOLI	496	
removed	sp|P76239|YOAI_ECOLI	34	
removed	sp|P76241|NIMR_ECOLI	273	
removed	sp|P76242|NIMT_ECOLI	393	
removed	sp|P76243|YEAO_ECOLI	115	
removed	sp|P76245|DGCP_ECOLI	341	
removed	sp|P76249|LEUE_ECOLI	212	
removed	sp|P76250|DMLR_ECOLI	307	
removed	sp|P76251|DMLA_ECOLI	361	
removed	sp|P76254|CNTB_ECOLI	321	
removed	sp|P76256|TSAB_ECOLI	231	
removed	sp|P76257|YOAA_ECOLI	636	
removed	sp|P76261|PDED_ECOLI	532	
removed	sp|P76264|MNTP_ECOLI	188	
removed	sp|P76268|KDGR_ECOLI	263	
removed	sp|P76269|YEBQ_ECOLI	457	
removed	sp|P76270|MSRC_ECOLI	165	
removed	sp|P76272|LETB_ECOLI	877	
removed	sp|P76273|RSMF_ECOLI	479	
removed	sp|P76275|YEBW_ECOLI	63	
removed	sp|P76278|YEBZ_ECOLI	290	
removed	sp|P76280|YOBB_ECOLI	218	
removed	sp|P76290|CMOA_ECOLI	247	
removed	sp|P76291|CMOB_ECOLI	323	
removed	sp|P76296|YECT_ECOLI	162	
removed	sp|P76297|FLHE_ECOLI	130	
removed	sp|P76298|FLHA_ECOLI	692	
removed	sp|P76299|FLHB_ECOLI	382	
removed	sp|P76308|YECR_ECOLI	107	
removed	sp|P76316|DCYD_ECOLI	328	
removed	sp|P76318|YEDK_ECOLI	222	
removed	sp|P76319|YEDL_ECOLI	159	
removed	sp|P76322|YEDM_ECOLI	116	
removed	sp|P76323|INTG_ECOLI	92	
removed	sp|P76329|MPGP_ECOLI	271	
removed	sp|P76330|DGCQ_ECOLI	564	
removed	sp|P76334|DRPB_ECOLI	100	
removed	sp|P76335|YEDS_ECOLI	161	
removed	sp|P76339|HPRS_ECOLI	452	
removed	sp|P76340|HPRR_ECOLI	223	
removed	sp|P76341|HIUH_ECOLI	137	
removed	sp|P76342|MSRP_ECOLI	334	
removed	sp|P76343|MSRQ_ECOLI	211	
removed	sp|P76344|ZINT_ECOLI	216	
removed	sp|P76345|C56H1_ECOLI	176	
removed	sp|P76346|MTFA_ECOLI	265	
removed	sp|P76347|YEEJ_ECOLI	2339	
removed	sp|P76349|YEEL_ECOLI	234	
removed	sp|P76350|SHIA_ECOLI	438	
removed	sp|P76352|YEEO_ECOLI	547	
removed	sp|P76356|YOEA_ECOLI	130	
removed	sp|P76359|YEEP_ECOLI	236	
removed	sp|P76361|YEER_ECOLI	510	
removed	sp|P76362|YEES_ECOLI	148	
removed	sp|P76364|CBEA_ECOLI	122	
removed	sp|P76369|YEEY_ECOLI	309	
removed	sp|P76372|WZZB_ECOLI	326	
removed	sp|P76373|UDG_ECOLI	388	
removed	sp|P76387|WZC_ECOLI	720	
removed	sp|P76389|YEGH_ECOLI	527	
removed	sp|P76393|YEGI_ECOLI	648	
removed	sp|P76394|YEGJ_ECOLI	153	
removed	sp|P76395|PRP3_ECOLI	253	
removed	sp|P76396|YEGL_ECOLI	219	
removed	sp|P76397|MDTA_ECOLI	415	
removed	sp|P76398|MDTB_ECOLI	1040	
removed	sp|P76399|MDTC_ECOLI	1025	
removed	sp|P76402|YEGP_ECOLI	110	
removed	sp|P76403|TRHP_ECOLI	453	
removed	sp|P76406|YEGR_ECOLI	105	
removed	sp|P76407|YEGS_ECOLI	299	
removed	sp|P76417|YEGT_ECOLI	425	
removed	sp|P76418|YEGU_ECOLI	334	
removed	sp|P76419|YEGV_ECOLI	321	
removed	sp|P76421|YEGX_ECOLI	272	
removed	sp|P76422|THID_ECOLI	266	
removed	sp|P76423|THIM_ECOLI	262	
removed	sp|P76425|RCNA_ECOLI	274	
removed	sp|P76440|PRET_ECOLI	412	
removed	sp|P76445|LPXT_ECOLI	237	
removed	sp|P76446|PDEN_ECOLI	518	
removed	sp|P76458|ATOD_ECOLI	220	
removed	sp|P76459|ATOA_ECOLI	216	
removed	sp|P76460|ATOE_ECOLI	440	
removed	sp|P76461|ATOB_ECOLI	394	
removed	sp|P76462|YFAP_ECOLI	258	
removed	sp|P76463|YFAQ_ECOLI	549	
removed	sp|P76464|A2MGH_ECOLI	1367	
removed	sp|P76466|YFAT_ECOLI	207	
removed	sp|P76469|RHMA_ECOLI	267	
removed	sp|P76470|RHMT_ECOLI	429	
removed	sp|P76471|YFAZ_ECOLI	180	
removed	sp|P76472|ARND_ECOLI	296	
removed	sp|P76473|ARNT_ECOLI	550	
removed	sp|P76474|ARNF_ECOLI	128	
removed	sp|P76481|YFBK_ECOLI	575	
removed	sp|P76482|YFBL_ECOLI	323	
removed	sp|P76483|YFBM_ECOLI	167	
removed	sp|P76484|YFBN_ECOLI	238	
removed	sp|P76485|YFBO_ECOLI	140	
removed	sp|P76486|YFBP_ECOLI	282	
removed	sp|P76491|5DNU_ECOLI	199	
removed	sp|P76498|YFCO_ECOLI	273	
removed	sp|P76499|YFCP_ECOLI	179	
removed	sp|P76500|YFCQ_ECOLI	162	
removed	sp|P76501|YFCR_ECOLI	170	
removed	sp|P76502|SIXA_ECOLI	161	
removed	sp|P76503|FADI_ECOLI	436	
removed	sp|P76505|YFDF_ECOLI	352	
removed	sp|P76506|MLAA_ECOLI	251	
removed	sp|P76507|YFDI_ECOLI	443	
removed	sp|P76508|YFDL_ECOLI	172	
removed	sp|P76509|YFDM_ECOLI	91	
removed	sp|P76510|YFDN_ECOLI	164	
removed	sp|P76512|YFDP_ECOLI	120	
removed	sp|P76513|YFDQ_ECOLI	274	
removed	sp|P76514|YFDR_ECOLI	178	
removed	sp|P76515|YFDS_ECOLI	120	
removed	sp|P76516|YFDT_ECOLI	101	
removed	sp|P76518|ACOCT_ECOLI	381	
removed	sp|P76520|YFDX_ECOLI	211	
removed	sp|P76521|YFDY_ECOLI	80	
removed	sp|P76524|YPDF_ECOLI	361	
removed	sp|P76535|MURQ_ECOLI	298	
removed	sp|P76536|YFEX_ECOLI	299	
removed	sp|P76537|YFEY_ECOLI	191	
removed	sp|P76538|YFEZ_ECOLI	149	
removed	sp|P76539|YPEA_ECOLI	141	
removed	sp|P76540|EUTK_ECOLI	166	
removed	sp|P76541|EUTL_ECOLI	219	
removed	sp|P76542|INTZ_ECOLI	402	
removed	sp|P76543|YFFL_ECOLI	213	
removed	sp|P76544|YFFM_ECOLI	81	
removed	sp|P76545|YFFN_ECOLI	122	
removed	sp|P76546|YFFO_ECOLI	138	
removed	sp|P76547|YFFP_ECOLI	197	
removed	sp|P76548|YFFQ_ECOLI	125	
removed	sp|P76549|YFFR_ECOLI	130	
removed	sp|P76550|YFFS_ECOLI	269	
removed	sp|P76551|EUTA_ECOLI	467	
removed	sp|P76552|EUTH_ECOLI	408	
removed	sp|P76553|EUTG_ECOLI	395	
removed	sp|P76555|EUTQ_ECOLI	233	
removed	sp|P76556|EUTP_ECOLI	159	
removed	sp|P76558|MAO2_ECOLI	759	
removed	sp|P76559|YPFG_ECOLI	347	
removed	sp|P76561|YPFH_ECOLI	232	
removed	sp|P76562|TMCA_ECOLI	671	
removed	sp|P76569|YFGD_ECOLI	119	
removed	sp|P76573|YFGI_ECOLI	179	
removed	sp|P76575|YFGJ_ECOLI	71	
removed	sp|P76576|YFGM_ECOLI	206	
removed	sp|P76577|PBPC_ECOLI	770	
removed	sp|P76578|A2MG_ECOLI	1653	
removed	sp|P76584|YPHB_ECOLI	290	
removed	sp|P76585|YPHG_ECOLI	1093	
removed	sp|P76586|YPHH_ECOLI	397	
removed	sp|P76594|LYSAC_ECOLI	886	
removed	sp|P76611|PINH_ECOLI	47	
removed	sp|P76612|YPJB_ECOLI	263	
removed	sp|P76613|YPJC_ECOLI	160	
removed	sp|P76616|YGAQ_ECOLI	750	
removed	sp|P76621|GLAH_ECOLI	325	
removed	sp|P76628|YGAY_ECOLI	394	
removed	sp|P76630|YGAZ_ECOLI	245	
removed	sp|P76632|CSE2_ECOLI	160	
removed	sp|P76633|YGCW_ECOLI	261	
removed	sp|P76639|YGEH_ECOLI	458	
removed	sp|P76641|GUAD_ECOLI	439	
removed	sp|P76655|YQIG_ECOLI	821	
removed	sp|P76656|YQII_ECOLI	354	
removed	sp|P76657|YQIJ_ECOLI	209	
removed	sp|P76658|HLDE_ECOLI	477	
removed	sp|P76692|YZGL_ECOLI	93	
removed	sp|P76773|OMPL_ECOLI	230	
removed	sp|P76909|YNJD_ECOLI	217	
removed	sp|P76938|EPMC_ECOLI	182	
removed	sp|P77031|YQCE_ECOLI	425	
removed	sp|P77044|MHPC_ECOLI	288	
removed	sp|P77087|TFAX_ECOLI	61	
removed	sp|P77091|HOKE_ECOLI	50	
removed	sp|P77129|ALLG_ECOLI	419	
removed	sp|P77136|YQEK_ECOLI	141	
removed	sp|P77147|YDHT_ECOLI	270	
removed	sp|P77148|YDHS_ECOLI	534	
removed	sp|P77150|PDXY_ECOLI	287	
removed	sp|P77154|KOJP_ECOLI	755	
removed	sp|P77156|YDCU_ECOLI	313	
removed	sp|P77161|GLXR_ECOLI	292	
